3.6007
3.2057
2.2439
6.2476
2.6530
5.6088
2.5280
2.9831
3.0168
3.0202
2.5496
2.5692
3.7830
2.9577
2.2020
6.0026
2.5032
5.5816
2.5714
2.8935
2.9403
2.8073
2.5100
2.6982
3.9082
3.6554
2.7423
7.5775
3.2974
7.4707
3.1483
3.6423
3.8771
3.5632
3.2340
3.3318
4.6315
4.1038
2.9457
8.2771
3.6832
8.0572
3.5257
4.3582
4.3010
4.0503
3.5047
6.3399
4.6974
4.5799
3.2052
8.1613
4.4507
8.3608
3.9032
4.4923
4.6290
4.1883
3.8696
4.1006
5.5979
4.9060
3.3686
5.9062
4.4885
7.4346
3.4268
4.0914
4.2476
4.2726
4.4878
4.1476
5.3717
4.4533
3.5016
7.5893
4.4612
7.1243
4.1151
4.7488
4.9283
4.6803
4.8545
5.1874
